PRACA;PERIODO;AGRUPAMENTO;PUBLICO;DAY_PARTS;DIA_DA_SEMANA;OPM;OS;ALC2;TMEDIND
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;14795.78;100.00;133445.12;159.40
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;8348.00;56.42;70826.51;169.44
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;6447.77;43.58;62618.61;148.17
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;5681.55;38.40;56118.46;145.47
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;5469.08;36.96;55822.45;141.05
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3645.14;24.64;21504.20;244.06
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;649.17;4.39;7345.15;127.16
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3433.39;23.21;28660.05;172.30
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;4183.99;28.28;48925.51;123.09
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3072.62;20.77;30085.35;147.04
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3456.60;23.36;18429.06;270.05
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;4246.02;28.70;37477.30;163.09
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;419.85;2.84;2032.45;297.28
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3567.75;24.11;39011.09;131.42
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3490.78;23.59;24845.66;202.19
GRANDE VITORIA;01/06/2022;A COR DA VIDA FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3071.38;20.76;30078.62;147.02
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3025.97;100.00;41680.39;104.33
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1146.79;37.90;16314.50;101.13
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1879.18;62.10;25365.89;106.41
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1357.20;44.85;20431.62;95.39
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;746.96;24.69;10104.78;106.27
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;921.80;30.46;11143.98;119.07
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;172.01;5.68;3637.17;68.06
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;421.77;13.94;7090.03;85.40
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1263.87;41.77;14525.80;125.18
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;926.40;30.61;9116.39;146.20
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;241.92;7.99;7311.00;47.39
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;13.04;0.43;1252.21;15.00
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2168.23;71.65;24183.46;129.06
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;67.12;2.22;2323.90;41.35
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;168.15;5.56;5666.94;42.44
GRANDE VITORIA;01/06/2022;BAND FM - GUARAPARI FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;609.43;20.14;8253.87;106.19
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1570.42;100.00;60511.41;37.22
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;881.08;56.10;33788.92;37.33
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;689.34;43.90;26722.49;37.09
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1160.69;73.91;45398.85;36.49
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;409.73;26.09;15112.57;39.02
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;16.66;1.06;1370.68;17.30
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;631.20;40.19;20443.89;44.28
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;530.93;33.81;20452.96;37.23
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;291.12;18.54;13069.87;32.04
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;100.52;6.40;5174.01;27.59
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;252.81;16.10;6840.42;53.13
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;19.42;1.24;932.35;30.00
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;482.95;30.75;19907.69;34.56
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;101.24;6.45;9063.34;16.05
GRANDE VITORIA;01/06/2022;JOVEM PAN NEWS VITORIA FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;714.00;45.47;23767.61;43.16
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1046.94;100.00;16370.94;92.05
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;662.46;63.28;9799.36;97.21
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;384.48;36.72;6571.58;84.15
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;399.72;38.18;6943.63;82.54
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;392.95;37.53;5335.66;106.03
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;254.26;24.29;4091.66;89.29
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;75.23;7.19;2460.14;44.02
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;52.53;5.02;2719.20;27.49
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;114.29;10.92;3474.67;47.22
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;72.43;6.92;2974.13;35.04
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;732.46;69.96;4742.80;222.23
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;186.69;17.83;4325.17;62.09
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;45.92;4.39;2767.09;23.54
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;549.38;52.47;6265.61;126.16
GRANDE VITORIA;01/06/2022;NOSSA RADIO FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;264.95;25.31;3013.06;126.37
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;7432.31;100.00;98398.15;108.46
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3391.58;45.63;45944.02;106.18
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;4040.73;54.37;52454.13;110.56
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2603.70;35.03;39255.82;95.31
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;3202.10;43.08;47774.09;96.31
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1626.50;21.88;11368.24;206.02
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;450.97;6.07;8533.36;76.06
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1176.88;15.83;12193.78;138.59
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1551.01;20.87;29268.14;76.19
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1895.70;25.51;20012.10;136.24
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2357.74;31.72;28390.76;119.35
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1913.90;25.75;18666.25;147.39
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;96.31;1.30;3804.59;36.27
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2313.93;31.13;32519.42;102.28
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2152.70;28.96;28358.05;109.19
GRANDE VITORIA;01/06/2022;NOVO TEMPO 95.9 FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;955.47;12.86;15049.85;91.25
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2623.61;100.00;35625.87;106.03
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;475.93;18.14;13879.21;49.23
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2147.67;81.86;21746.67;142.13
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2224.54;84.79;31730.65;100.57
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;399.07;15.21;3895.23;147.32
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;221.06;8.43;5814.98;54.45
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1031.70;39.32;16793.21;88.28
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1350.17;51.46;11402.34;170.31
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;20.68;0.79;1615.34;18.26
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;597.15;22.76;6341.95;135.35
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;547.13;20.85;1464.19;538.05
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;399.06;15.21;7138.70;80.30
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;315.06;12.01;8691.63;52.12
GRANDE VITORIA;01/06/2022;RADIO CIDADE FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;765.21;29.17;11989.40;91.54
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1080.33;100.00;14814.95;105.00
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;581.63;53.84;6775.19;123.37
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;498.70;46.16;8039.76;89.19
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;300.06;27.77;5768.65;74.54
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;26.27;2.43;1261.06;30.00
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;754.00;69.79;7785.25;139.28
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;220.10;20.37;2094.35;151.20
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;378.93;35.08;6553.75;83.15
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;172.38;15.96;2424.99;102.22
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;308.92;28.60;3741.86;118.53
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;152.32;14.10;1462.28;150.00
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;319.70;29.59;4719.75;97.33
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;341.64;31.62;4680.76;105.06
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;REDE ALELUIA FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;266.66;24.68;3952.17;97.10
GRANDE VITORIA;01/06/2022;TRIBUNA FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;4918.09;100.00;84379.06;83.56
GRANDE VITORIA;01/06/2022;TRIBUNA FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1966.91;39.99;37678.80;75.10
GRANDE VITORIA;01/06/2022;TRIBUNA FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2951.18;60.01;46700.26;91.00
GRANDE VITORIA;01/06/2022;TRIBUNA FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2605.97;52.99;50199.24;74.45
GRANDE VITORIA;01/06/2022;TRIBUNA FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1896.23;38.56;28035.31;97.24
GRANDE VITORIA;01/06/2022;TRIBUNA FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;415.89;8.46;6144.51;97.28
GRANDE VITORIA;01/06/2022;TRIBUNA FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;278.02;5.65;7639.94;52.24
GRANDE VITORIA;01/06/2022;TRIBUNA FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;993.04;20.19;19827.09;72.07
GRANDE VITORIA;01/06/2022;TRIBUNA FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;728.66;14.82;18031.74;58.11
GRANDE VITORIA;01/06/2022;TRIBUNA FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1124.74;22.87;15774.27;102.40
GRANDE VITORIA;01/06/2022;TRIBUNA FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1793.63;36.47;23106.03;111.47
GRANDE VITORIA;01/06/2022;TRIBUNA FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;334.00;6.79;9931.24;48.26
GRANDE VITORIA;01/06/2022;TRIBUNA FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;TRIBUNA FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1524.01;30.99;23239.09;94.26
GRANDE VITORIA;01/06/2022;TRIBUNA FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2157.16;43.86;27177.05;114.18
GRANDE VITORIA;01/06/2022;TRIBUNA FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;902.91;18.36;24031.69;54.06
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;522.04;100.00;12515.41;60.04
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;133.27;25.53;5273.05;36.24
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;388.76;74.47;7242.36;77.18
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;360.86;69.13;10325.08;50.20
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;161.17;30.87;2190.33;105.58
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;11.67;2.24;2017.27;8.20
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;42.51;8.14;3181.42;19.15
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;IDADE 40/49;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;86.10;16.49;1377.66;90.00
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;IDADE 50+;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;381.74;73.13;5939.06;92.34
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;ZONA CARIACICA + VIANA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;ZONA GUARAPARI;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;ZONA SERRA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;ZONA VILA VELHA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;219.34;42.02;7500.02;42.07
GRANDE VITORIA;01/06/2022;UNIVERSITARIA FM;ZONA VITORIA;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;302.70;57.98;5015.39;86.55
GRANDE VITORIA;01/06/2022;SPACESEX FM;SEXO AMBOS;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;2031.82;100.00;26361.67;110.59
GRANDE VITORIA;01/06/2022;SPACESEX FM;SEXO FEMININO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;330.63;16.27;7985.66;59.37
GRANDE VITORIA;01/06/2022;SPACESEX FM;SEXO MASCULINO;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;1701.19;83.73;18376.01;133.19
GRANDE VITORIA;01/06/2022;SPACESEX FM;CLASSE AB;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;842.03;41.44;20410.71;59.24
GRANDE VITORIA;01/06/2022;SPACESEX FM;CLASSE C;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;438.25;21.57;4508.01;140.00
GRANDE VITORIA;01/06/2022;SPACESEX FM;CLASSE DE;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;751.54;36.99;1442.95;750.00
GRANDE VITORIA;01/06/2022;SPACESEX FM;IDADE 10/19;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;0.00;0.00;0.00;0.00
GRANDE VITORIA;01/06/2022;SPACESEX FM;IDADE 20/29;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;197.72;9.73;6426.72;44.18
GRANDE VITORIA;01/06/2022;SPACESEX FM;IDADE 30/39;DAS 05:00 AS 05:00 BL.1H;TODOS OS DIAS;797.92;39.27;8284.67;138.41
